lon,lat,lan,continent,country,city,total_user,total_click,total_book
8.69079,49.4077,jp,Europe,Germany,Heidelberg,2,4,3
8.69079,49.4077,tw,Europe,Germany,Heidelberg,3,12,10
8.69846,49.295,en,Europe,Germany,Wiesloch,1,1,1
8.69902,53.8683,tw,Europe,Germany,Cuxhaven,1,1,1
8.7157,48.8787,en,Europe,Germany,Pforzheim,1,1,1
8.71743,50.1113,en,Europe,Germany,Frankfurt am Main (Innenstadt I),3,3,3
8.71743,50.1113,tw,Europe,Germany,Frankfurt am Main (Innenstadt I),1,1,1
8.72052,47.4999,jp,Europe,Switzerland,Winterthur,1,2,1
8.72091,47.3471,jp,Europe,Switzerland,Uster,1,2,2
8.72472,62.974,jp,Europe,Norway,Surnadal,1,1,1
8.72587,50.1165,jp,Europe,Germany,Frankfurt am Main (Bornheim/Ostend),1,1,1
8.7357,50.1196,jp,Europe,Germany,Frankfurt am Main (Bornheim/Ostend),1,1,1
8.73584,50.1202,tw,Europe,Germany,Frankfurt am Main (Bornheim/Ostend),1,1,1
8.73608,50.1202,jp,Europe,Germany,Frankfurt am Main (Bornheim/Ostend),1,1,1
8.73756,50.1787,en,Europe,Germany,Bad Vilbel,1,8,2
8.74434,52.0862,tw,Europe,Germany,Bad Salzuflen,1,1,1
8.74889,44.4457,en,Europe,Italy,Mele,1,1,1
8.75439,51.7191,tw,Europe,Germany,Paderborn,1,2,1
8.76647,50.1006,en,Europe,Germany,Offenbach,3,3,3
8.76647,50.1006,jp,Europe,Germany,Offenbach,1,1,1
8.76667,56.2,en,Europe,Denmark,Vildbjerg,1,4,1
8.77395,50.8103,en,Europe,Germany,Marburg,2,4,4
8.80717,53.0758,en,Europe,Germany,Bremen,2,5,2
8.80717,53.0758,tw,Europe,Germany,Bremen,1,1,1
8.81494,47.1928,en,Europe,Switzerland,Altendorf,1,3,1
8.85324,47.1922,jp,Europe,Switzerland,Lachen,1,1,1
8.86648,48.5952,en,Europe,Germany,Herrenberg,1,1,1
8.90338,53.1419,en,Europe,Germany,Lilienthal,1,1,1
8.94134,45.5858,en,Europe,Italy,San Vittore Olona,1,1,1
8.94626,44.4057,en,Europe,Italy,Genoa,2,2,2
8.94878,45.62,en,Europe,Italy,Rescaldina,1,1,1
8.96441,54.6187,jp,Europe,Germany,Bredstedt,1,1,1
8.96675,48.7447,en,Europe,Germany,Magstadt,1,2,1
8.98376,44.9133,tw,Europe,Italy,Casalnoceto,1,1,1
8.99034,50.542,en,Europe,Germany,Laubach,1,1,1
9.00373,49.6757,en,Europe,Germany,Michelstadt,1,1,1
9.01667,48.8,jp,Europe,Germany,Leonberg,1,1,1
9.0402,45.5325,en,Europe,Italy,Rho,1,3,3
9.04591,47.4636,en,Europe,Switzerland,Wil,1,1,1
9.04591,47.4636,tw,Europe,Switzerland,Wil,1,1,1
9.04797,45.5346,jp,Europe,Italy,Rho,1,1,1
9.06667,45.9667,en,Europe,Italy,San Fedele Superiore,1,1,1
9.06959,48.5297,jp,Europe,Germany,Tübingen,1,1,1
9.06962,48.5297,en,Europe,Germany,Tübingen,4,6,5
9.06962,48.5297,jp,Europe,Germany,Tübingen,2,2,2
9.06962,48.5297,tw,Europe,Germany,Tübingen,1,5,4
9.06972,39.2278,en,Europe,Italy,Elmas,1,1,1
9.08518,45.8081,en,Europe,Italy,Como,2,3,1
9.08615,45.519,en,Europe,Italy,Rho,9,11,9
9.08615,45.519,jp,Europe,Italy,Rho,4,4,4
9.08615,45.519,tw,Europe,Italy,Rho,3,4,4
9.08626,45.5189,en,Europe,Italy,Rho,22,26,21
9.08626,45.5189,jp,Europe,Italy,Rho,2,2,2
9.08697,45.471,tw,Europe,Italy,Milan,1,1,1
9.09582,39.2703,en,Europe,Italy,Su Planu,1,1,1
9.10858,45.4617,en,Europe,Italy,Milan,1,99,99
9.10858,45.4617,tw,Europe,Italy,Milan,1,10,10
9.11041,50.2292,jp,Europe,Germany,Mittel-Gründau,1,1,1
9.11093,45.431,jp,Europe,Italy,Corsico,1,1,1
9.11781,48.7157,en,Europe,Germany,Stuttgart,1,1,1
9.11846,48.7242,en,Europe,Germany,Stuttgart (Vaihingen),3,3,3
9.11846,48.7242,tw,Europe,Germany,Stuttgart (Vaihingen),1,1,1
9.11851,48.7243,en,Europe,Germany,Stuttgart (Vaihingen),1,1,1
9.11917,39.2305,en,Europe,Italy,Cagliari,1,2,2
9.11977,48.5229,tw,Europe,Germany,Kusterdingen,1,1,1
9.1214,48.8322,en,Europe,Germany,Korntal,1,1,1
9.12166,39.2238,en,Europe,Italy,Cagliari,1,1,1
9.13389,53.8989,en,Europe,Germany,Brunsbüttel,3,6,6
9.13389,53.8989,jp,Europe,Germany,Brunsbüttel,2,4,4
9.13422,47.4365,en,Europe,Switzerland,Uzwil,1,2,1
9.13694,49.9122,tw,Europe,Germany,Niedernberg,1,1,1
9.1568,45.4519,tw,Europe,Italy,Milan,1,2,1
9.16037,45.4908,en,Europe,Italy,Milan,10,13,13
9.16037,45.4908,jp,Europe,Italy,Milan,2,2,2
9.16271,47.6752,jp,Europe,Germany,Konstanz,1,1,1
9.16684,48.7383,tw,Europe,Germany,Stuttgart (Degerloch),1,2,1
9.17324,47.6779,en,Europe,Germany,Konstanz,1,1,1
9.17702,48.7823,en,Europe,Germany,Stuttgart,3,4,4
9.18114,48.5325,en,Europe,Germany,Sickenhausen,1,1,1
9.18199,45.4011,en,Europe,Italy,Ronchetto Delle Rane,1,1,1
9.18293,48.7758,en,Europe,Germany,Stuttgart,2,2,2
9.18921,45.5379,jp,Europe,Italy,Bresso,1,1,1
9.18951,45.4643,en,Europe,Italy,Milan,8,8,8
9.18951,45.4643,jp,Europe,Italy,Milan,1,1,1
9.18951,45.4643,tw,Europe,Italy,Milan,5,14,14
9.18998,45.4642,en,Europe,Italy,Milan,132,175,154
9.18998,45.4642,jp,Europe,Italy,Milan,33,35,35
9.18998,45.4642,tw,Europe,Italy,Milan,14,29,19
9.19546,48.8941,en,Europe,Germany,Ludwigsburg,6,6,6
9.19546,48.8941,jp,Europe,Germany,Ludwigsburg,4,7,4
9.19546,48.8941,tw,Europe,Germany,Ludwigsburg,5,8,5
9.20311,48.9592,en,Europe,Germany,Pleidelsheim,1,2,1
9.21175,48.7119,en,Europe,Germany,Stuttgart (Plieningen),1,2,2
9.22585,45.5333,en,Europe,Italy,Sesto San Giovanni,1,1,1
9.24117,45.4334,en,Europe,Italy,Milan,3,3,3
9.24117,45.4334,jp,Europe,Italy,Milan,1,1,1
9.25,47.7333,en,Europe,Germany,Uhldingen-Mühlhofen,1,1,1
9.27334,48.8721,en,Europe,Germany,Remseck am Neckar,1,2,2
9.37904,52.337,en,Europe,Germany,Bad Nenndorf,1,1,1
9.38116,51.6759,en,Europe,Germany,Beverungen,1,3,1
9.39561,54.6653,en,Europe,Germany,Tarp,11,14,13
9.39561,54.6653,jp,Europe,Germany,Tarp,1,2,2
9.39561,54.6653,tw,Europe,Germany,Tarp,7,30,23
9.39925,45.6909,jp,Europe,Italy,Cernusco Lombardone,1,1,1
9.40201,56.4532,en,Europe,Denmark,Viborg,1,1,1
9.4176,45.358,jp,Europe,Italy,Quartiano,1,1,1
9.46056,49.0808,en,Europe,Germany,Wüstenrot,1,1,1
9.47305,55.496,tw,Europe,Denmark,Kolding,1,1,1
9.47554,47.6569,en,Europe,Germany,Friedrichshafen,1,1,1
9.49336,56.6947,en,Europe,Denmark,Ålestrup,1,1,1
9.49644,40.9236,en,Europe,Italy,Olbia,2,2,2
9.5,51.3167,en,Europe,Germany,Kassel,2,3,2
9.50179,56.2639,en,Europe,Denmark,Kjellerup,2,3,2
9.50179,56.2639,jp,Europe,Denmark,Kjellerup,1,1,1
9.52721,48.8054,tw,Europe,Germany,Schorndorf,1,2,1
9.5367,45.6957,en,Europe,Italy,Valtrighe,1,1,1
9.59122,45.7055,jp,Europe,Italy,Ponte San Pietro,1,1,1
9.60443,44.915,en,Europe,Italy,Rivergaro,1,1,1
9.60865,45.6987,en,Europe,Italy,Mozzo,1,1,1
9.63212,47.2169,en,Europe,Austria,Frastanz,1,1,1
9.6405,47.4593,en,Europe,Austria,Höchst,1,2,1
9.65,54.2833,en,Europe,Germany,Westerrönfeld,1,1,1
9.65339,53.754,en,Europe,Germany,Elmshorn,1,2,2
9.66667,54.7167,jp,Europe,Germany,Sörup,1,2,1
9.67727,45.6983,en,Europe,Italy,Bergamo,3,3,3
9.69835,53.5837,en,Europe,Germany,Wedel,1,2,2
9.69835,53.5837,tw,Europe,Germany,Wedel,1,1,1
9.71667,53.2833,en,Europe,Germany,Tostedt,1,1,1
9.72125,55.5225,en,Europe,Denmark,Snoghøj,1,1,1
9.72391,52.3798,en,Europe,Germany,Hanover (Nordstadt),1,1,1
9.72391,52.3798,jp,Europe,Germany,Hanover (Nordstadt),2,2,2
9.73201,52.3759,en,Europe,Germany,Hanover,1,6,3
9.73201,52.3759,jp,Europe,Germany,Hanover,4,16,3
9.73201,52.3759,tw,Europe,Germany,Hanover,1,3,1
9.78333,50.1667,en,Europe,Germany,Wartmannsroth,1,5,1
9.7835,52.162,en,Europe,Germany,Nordstemmen,1,2,1
9.79739,52.3151,jp,Europe,Germany,Laatzen,1,3,1
9.79985,53.5786,en,Europe,Germany,Sülldorf,1,1,1
9.79985,53.5786,jp,Europe,Germany,Sülldorf,1,1,1
9.80288,52.3489,en,Europe,Germany,Hanover (Seelhorst),1,1,1
9.83333,48.0667,en,Europe,Germany,Ummendorf,1,1,1
9.83839,56.8854,tw,Europe,Denmark,Støvring,1,2,1
9.84338,52.9864,tw,Europe,Germany,Soltau,1,1,1
9.85437,54.1674,en,Europe,Germany,Nortorf,1,2,1
9.87877,46.1699,en,Europe,Italy,Sondrio,1,1,1
9.87877,46.1699,tw,Europe,Italy,Sondrio,1,1,1
9.89767,45.8109,en,Europe,Italy,Gandino,1,2,1
9.91667,53.6667,tw,Europe,Germany,Bönningstedt,1,11,8
9.9187,57.048,jp,Europe,Denmark,Aalborg,1,1,1
9.93228,51.5344,en,Europe,Germany,Göttingen,1,1,1
9.93526,49.7882,en,Europe,Germany,Würzburg (Altstadt),2,4,4
9.93526,49.7882,jp,Europe,Germany,Würzburg (Altstadt),2,2,2
9.95121,49.7939,en,Europe,Germany,Würzburg,2,3,2
9.97092,51.5621,en,Europe,Germany,Göttingen,4,6,6
9.97092,51.5621,jp,Europe,Germany,Göttingen,3,7,7
9.97092,51.5621,tw,Europe,Germany,Göttingen,3,3,3
9.9711,51.5632,en,Europe,Germany,Göttingen,9,18,10
9.9711,51.5632,jp,Europe,Germany,Göttingen,2,2,2
9.9711,51.5632,tw,Europe,Germany,Göttingen,2,2,2
9.97919,52.3719,en,Europe,Germany,Lehrte,1,1,1
9.98041,53.6859,en,Europe,Germany,Norderstedt,3,5,3
9.98712,53.5697,en,Europe,Germany,Hamburg (Rotherbaum),28,39,31
9.98712,53.5697,jp,Europe,Germany,Hamburg (Rotherbaum),6,12,7
9.98712,53.5697,tw,Europe,Germany,Hamburg (Rotherbaum),19,77,70
9.98761,48.4011,en,Europe,Germany,Ulm,1,1,1
9.98761,48.4011,tw,Europe,Germany,Ulm,1,1,1
9.98813,53.5661,en,Europe,Germany,Hamburg (Eimsbüttel),1,1,1
9.98813,53.5661,tw,Europe,Germany,Hamburg (Eimsbüttel),1,1,1
9.99041,45.1022,en,Europe,Italy,Castelvetro Piacentino,1,3,2
9.99302,53.5507,en,Europe,Germany,Hamburg,12,21,15
9.99302,53.5507,jp,Europe,Germany,Hamburg,8,15,11
9.99302,53.5507,tw,Europe,Germany,Hamburg,3,3,3
9.99368,53.5511,en,Europe,Germany,Hamburg,19,25,21
9.99368,53.5511,jp,Europe,Germany,Hamburg,6,9,8
9.99368,53.5511,tw,Europe,Germany,Hamburg,10,26,17
10.0009,53.6993,en,Europe,Germany,Norderstedt,8,10,8
10.0009,53.6993,jp,Europe,Germany,Norderstedt,3,4,3
10.0009,53.6993,tw,Europe,Germany,Norderstedt,1,4,3
10.0064,52.4463,en,Europe,Germany,"Burgdorf, Hanover",1,1,1
10.0202,53.6059,en,Europe,Germany,Hamburg (Hamburg-Nord),1,1,1
10.022,53.5566,jp,Europe,Germany,Hamburg (St. Georg),1,1,1
10.0548,53.5735,en,Europe,Germany,Hamburg (Hamburg-Nord),2,3,3
10.0548,53.5735,tw,Europe,Germany,Hamburg (Hamburg-Nord),1,1,1
10.0927,49.0614,en,Europe,Germany,Stimpfach,1,1,1
10.1228,54.3233,en,Europe,Germany,Kiel,3,5,3
10.1321,54.3107,tw,Europe,Germany,Kiel (Schreventeich - Hasseldieksdamm),1,4,4
10.1349,54.3213,jp,Europe,Germany,Kiel,2,2,1
10.1406,56.1074,en,Europe,Denmark,Tranbjerg,3,3,2
10.1406,56.1074,jp,Europe,Denmark,Tranbjerg,2,2,2
10.1406,56.1074,tw,Europe,Denmark,Tranbjerg,1,2,2
10.1477,56.1029,en,Europe,Denmark,Tranbjerg,1,1,1
10.1477,56.1029,jp,Europe,Denmark,Tranbjerg,2,3,2
10.15,55.9908,en,Europe,Denmark,Odder,1,1,1
10.1642,49.6586,en,Europe,Germany,Obernbreit,1,2,1
10.1652,36.7994,en,Africa,Tunisia,Tunis (La Kasbah),1,1,1
10.1652,49.803,en,Europe,Germany,Dettelbach,1,1,1
10.1667,53.5667,en,Europe,Germany,Barsbüttel,3,3,3
10.1686,56.2207,en,Europe,Denmark,Lisbjerg,2,2,2
10.1717,36.822,en,Africa,Tunisia,Tunis (El Menzah),1,1,1
10.1717,36.822,jp,Africa,Tunisia,Tunis (El Menzah),2,3,3
10.1771,50.2941,en,Europe,Germany,Niederlauer,1,1,1
10.1969,36.8491,en,Africa,Tunisia,Tunis (Centre Urbain Nord),1,2,1
10.2088,59.1721,en,Europe,Norway,Sandefjord,1,1,1
10.2088,59.1721,tw,Europe,Norway,Sandefjord,1,1,1
10.2108,56.1567,en,Europe,Denmark,Aarhus,1,1,1
10.2333,47.4667,jp,Europe,Germany,Bolsterlang,1,1,1
10.2422,48.8713,tw,Europe,Germany,Lauchheim,1,2,1
10.2669,53.7286,en,Europe,Germany,Bargteheide,1,1,1
10.2669,53.7286,jp,Europe,Germany,Bargteheide,2,4,2
10.3238,44.9252,en,Europe,Italy,Torrile,2,4,2
10.3261,43.5443,en,Europe,Italy,Livorno,1,1,1
10.3779,53.4357,jp,Europe,Germany,Geesthacht,1,2,1
10.3951,63.4305,en,Europe,Norway,Trondheim,1,1,1
10.4014,53.229,en,Europe,Germany,Lüneburg,1,1,1
10.4094,55.4394,jp,Europe,Denmark,Stige,1,1,1
10.4152,50.5679,jp,Europe,Germany,Meiningen,1,1,1
10.4296,55.3741,jp,Europe,Denmark,Odense (Odense M),1,1,1
10.4515,51.1657,jp,Europe,Germany,Mühlhausen,1,1,1
10.4521,44.6994,en,Europe,Italy,Montecchio Emilia,1,1,1
10.4528,51.209,jp,Europe,Germany,Mühlhausen,3,351,351
10.4528,51.209,tw,Europe,Germany,Mühlhausen,1,6,6
10.4868,53.1416,en,Europe,Germany,Bienenbüttel,1,1,1
10.5088,43.3278,en,Europe,Italy,S.P. in Palazzi,1,3,1
10.5157,50.0263,en,Europe,Germany,Haßfurt,1,3,1
10.5173,43.3062,en,Europe,Italy,Cecina,1,1,1
10.5268,52.2689,en,Europe,Germany,Brunswick,1,1,1
10.531,52.2273,en,Europe,Germany,Heidberg,1,1,1
10.5549,43.6756,en,Europe,Italy,Cascina,1,1,1
10.5549,43.6756,jp,Europe,Italy,Cascina,1,1,1
10.5616,51.8827,en,Europe,Germany,Bad Harzburg,1,1,1
10.5917,50.9927,en,Europe,Germany,Sonneborn,1,1,1
10.5917,50.9927,jp,Europe,Germany,Sonneborn,1,1,1
10.594,59.7375,en,Europe,Norway,Fagerstrand,1,1,1
10.6293,59.9,en,Europe,Norway,Fornebu,1,2,2
10.6293,59.9,jp,Europe,Norway,Fornebu,1,1,1
10.6293,59.9,tw,Europe,Norway,Fornebu,1,1,1
10.6294,59.8991,en,Europe,Norway,Fornebu,2,2,2
10.6301,59.9004,en,Europe,Norway,Fornebu,1,2,1
10.6301,59.9004,tw,Europe,Norway,Fornebu,1,1,1
10.6307,43.6614,en,Europe,Italy,Pontedera,1,1,1
10.6309,59.9009,jp,Europe,Norway,Fornebu,1,1,1
10.6313,59.8974,en,Europe,Norway,Fornebu,2,2,2
10.6315,59.9004,en,Europe,Norway,Fornebu,5,9,8
10.6315,59.9004,jp,Europe,Norway,Fornebu,3,3,3
10.6638,55.0474,jp,Europe,Denmark,Thurø By,1,1,1
10.717,59.9436,en,Europe,Norway,Oslo (Ullevål),3,3,3
10.717,59.9436,jp,Europe,Norway,Oslo (Ullevål),1,1,1
10.7275,44.8449,en,Europe,Italy,Novellara,1,1,1
10.7461,59.9127,en,Europe,Norway,Oslo,1,2,2
10.7461,59.9127,jp,Europe,Norway,Oslo,1,4,3
10.7522,59.9139,en,Europe,Norway,Oslo,18,130,129
10.7522,59.9139,jp,Europe,Norway,Oslo,9,115,113
10.7522,59.9139,tw,Europe,Norway,Oslo,3,325,324
10.7602,51.8267,jp,Europe,Germany,Wernigerode,1,1,1
10.7618,59.9546,en,Europe,Norway,Oslo (Nordre Aker District),8,12,9
10.7618,59.9546,jp,Europe,Norway,Oslo (Nordre Aker District),3,3,3
10.7638,59.9488,en,Europe,Norway,Oslo (Nordre Aker District),1,1,1
10.7638,59.9488,tw,Europe,Norway,Oslo (Nordre Aker District),1,2,2
10.7666,59.9526,en,Europe,Norway,Oslo (Nordre Aker District),1,1,1
10.7666,59.9526,jp,Europe,Norway,Oslo (Nordre Aker District),1,1,1
10.7686,59.9484,en,Europe,Norway,Oslo (Grefsen),2,2,1
10.7848,44.5432,jp,Europe,Italy,Sassuolo,1,1,1
10.8114,59.9114,tw,Europe,Norway,Oslo (Gamle Oslo District),1,1,1
10.8165,43.7438,en,Europe,Italy,Le Botteghe,1,1,1
10.8203,59.9252,en,Europe,Norway,Oslo (Bjerke),1,1,1
10.829,48.3889,en,Europe,Germany,Neusäß,1,2,2
10.8321,49.9109,en,Europe,Germany,Bischberg,1,1,1
10.836,44.8104,jp,Europe,Italy,Migliarina,1,1,1
10.851,59.9509,en,Europe,Norway,Oslo (Grorud),1,1,1
10.8827,59.9597,en,Europe,Norway,Oslo (Grorud),1,2,1
10.8852,49.9012,en,Europe,Germany,Bamberg,2,3,2
10.8853,59.9354,tw,Europe,Norway,Oslo (Alna District),1,1,1
10.8861,49.8939,en,Europe,Germany,Bamberg,1,1,1
10.8861,49.8939,jp,Europe,Germany,Bamberg,2,2,2
10.8861,49.8939,tw,Europe,Germany,Bamberg,1,4,4
10.8898,50.9016,en,Europe,Germany,Apfelstädt,1,1,1
10.8933,44.6849,en,Europe,Italy,Lesignana,1,1,1
10.9199,49.9371,en,Europe,Germany,Gundelsheim,1,1,1
10.9252,44.6471,en,Europe,Italy,Modena,1,1,1
10.9254,44.6478,en,Europe,Italy,Modena,1,1,1
10.933,60.8784,en,Europe,Norway,Brumunddal,1,1,1
10.933,60.8784,jp,Europe,Norway,Brumunddal,1,1,1
10.9513,50.2647,en,Europe,Germany,Coburg,1,1,1
10.9551,51.7902,en,Europe,Germany,Blankenburg,1,1,1
10.9846,48.2656,jp,Europe,Germany,Mering,1,1,1
10.9846,48.3569,en,Europe,Germany,Friedberg,1,1,1
10.9916,45.4384,en,Europe,Italy,Verona,1,1,1
10.9916,45.4384,jp,Europe,Italy,Verona,1,1,1
11.0078,49.591,en,Europe,Germany,Erlangen,1,1,1
11.0092,45.8426,en,Europe,Italy,Marco,1,3,1
11.016,49.4158,en,Europe,Germany,Stein,1,3,2
11.0172,49.6274,jp,Europe,Germany,Bubenreuth,1,1,1
11.0188,45.4703,tw,Europe,Italy,Poiano,1,1,1
11.0277,49.5738,en,Europe,Germany,Erlangen,3,7,5
11.0277,49.5738,tw,Europe,Germany,Erlangen,2,2,2
11.0328,50.9787,en,Europe,Germany,Erfurt,1,1,1
11.0492,59.956,en,Europe,Norway,Lillestrøm,1,1,1
11.0588,49.7175,en,Europe,Germany,Forchheim,1,2,2
11.0767,49.4521,en,Europe,Germany,Nuremberg,5,25,25
11.0767,49.4521,jp,Europe,Germany,Nuremberg,2,250,250
11.0767,49.4521,tw,Europe,Germany,Nuremberg,9,165,160
11.0775,49.4542,jp,Europe,Germany,Nuremberg,1,1,1
11.097,43.8805,en,Europe,Italy,Prato,1,1,1
11.1211,46.0679,en,Europe,Italy,Trento,1,2,2
11.1942,60.718,en,Europe,Norway,Stange,1,2,1
11.2055,44.542,tw,Europe,Italy,Anzola dell'Emilia,1,1,1
11.216,51.9374,tw,Europe,Germany,Gröningen,2,2,2
11.2269,49.8837,en,Europe,Germany,Aufseß,1,1,1
11.229,52.0304,tw,Europe,Germany,Oschersleben,1,1,1
11.2463,43.7793,en,Europe,Italy,Florence,2,2,2
11.2494,43.7728,en,Europe,Italy,Florence,1,1,1
11.2558,43.7696,en,Europe,Italy,Florence,3,3,3
11.2672,44.4798,en,Europe,Italy,Casalecchio di Reno,2,2,2
11.2672,44.4798,jp,Europe,Italy,Casalecchio di Reno,1,1,1
11.2694,43.7752,tw,Europe,Italy,Florence,1,1,1
11.283,43.8031,jp,Europe,Italy,Fiesole,1,1,1
11.2945,53.1747,jp,Europe,Germany,Neu Kaliß,1,1,1
11.3218,50.9828,jp,Europe,Germany,Weimar,1,263,263
11.3387,44.4938,en,Europe,Italy,Bologna,1,3,1
11.3387,44.4938,jp,Europe,Italy,Bologna,2,2,2
11.3426,44.4949,en,Europe,Italy,Bologna,4,4,4
11.3429,47.265,en,Europe,Austria,Innsbruck (Hötting),1,1,1
11.3437,44.4938,en,Europe,Italy,Bologna,1,1,1
11.3548,46.4983,en,Europe,Italy,Bolzano,2,5,4
11.3548,46.4983,jp,Europe,Italy,Bolzano,1,1,1
11.3548,46.4983,tw,Europe,Italy,Bolzano,1,1,1
11.3565,44.497,tw,Europe,Italy,Bologna,2,2,2
11.3785,44.4545,en,Europe,Italy,Ponticella,7,20,12
11.3785,44.4545,jp,Europe,Italy,Ponticella,1,1,1
11.3785,44.4545,tw,Europe,Italy,Ponticella,1,1,1
11.3945,47.2627,tw,Europe,Austria,Innsbruck,1,1,1
11.4237,48.7651,en,Europe,Germany,Ingolstadt,1,1,1
11.4237,48.7651,jp,Europe,Germany,Ingolstadt,1,1,1
11.4268,44.5867,en,Europe,Italy,Lovoleto,1,1,1
11.4421,49.4922,jp,Europe,Germany,Hersbruck (Ellenbach),1,1,1
11.4421,49.4922,tw,Europe,Germany,Hersbruck (Ellenbach),1,5,1
11.4486,45.515,en,Europe,Italy,Tavernelle,1,1,1
11.4656,48.0932,en,Europe,Germany,Neuried,1,1,1
11.4757,48.227,en,Europe,Germany,Karlsfeld,1,1,1
11.4757,48.227,jp,Europe,Germany,Karlsfeld,1,1,1
11.4867,43.824,jp,Europe,Italy,Rufina,1,1,1
11.4867,43.824,tw,Europe,Italy,Rufina,1,1,1
11.5201,48.0971,en,Europe,Germany,Munich (Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln),1,59,55
11.5201,48.0971,jp,Europe,Germany,Munich (Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln),1,1,1
11.5201,48.0971,tw,Europe,Germany,Munich (Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln),1,507,466
11.5215,48.0612,en,Europe,Germany,Pullach im Isartal,2,2,2
11.5317,48.1728,en,Europe,Germany,Munich (Moosach),3,4,3
11.5317,48.1728,jp,Europe,Germany,Munich (Moosach),1,1,1
11.5317,48.1728,tw,Europe,Germany,Munich (Moosach),2,3,3
11.5326,48.1769,jp,Europe,Germany,Munich (Moosach),1,8,4
11.5326,48.1769,tw,Europe,Germany,Munich (Moosach),2,3,3
11.5475,45.5467,en,Europe,Italy,Vicenza,1,1,1
11.5475,45.5467,jp,Europe,Italy,Vicenza,1,1,1
11.5519,45.5042,en,Europe,Italy,Tormeno,1,1,1
11.5667,48.25,en,Europe,Germany,Oberschleißheim,1,1,1
11.5671,48.1411,tw,Europe,Germany,Munich (Maxvorstadt),1,1,1
11.5712,43.5663,en,Europe,Italy,Ville,1,1,1
11.5748,52.1855,en,Europe,Germany,Ebendorf,1,2,1
11.5755,48.1374,en,Europe,Germany,Munich,1,1,1
11.5755,48.1374,jp,Europe,Germany,Munich,1,2,1
11.5755,48.1374,tw,Europe,Germany,Munich,1,1,1
11.5786,50.9179,en,Europe,Germany,Jena,1,2,1
